,HR_BA,BA_HR,HR_HU,HU_HR,HR_RS,RS_HR,HR_SI,SI_HR,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-01 18:00:00+00:00,0.0,663.0,207.5,0.0,0.0,171.0,0.0,40.25,-663.0,207.5,-171.0,-40.25,-666.75,None,HR,2026-04-23
2026-03-01 19:00:00+00:00,0.0,653.0,114.5,0.0,0.0,164.0,67.5,0.0,-653.0,114.5,-164.0,67.5,-635.0,None,HR,2026-04-23
2026-03-01 20:00:00+00:00,0.0,562.0,12.0,3.0,0.0,122.0,58.75,0.0,-562.0,9.0,-122.0,58.75,-616.25,None,HR,2026-04-23
2026-03-01 21:00:00+00:00,0.0,649.0,0.0,49.75,0.0,127.0,119.75,0.0,-649.0,-49.75,-127.0,119.75,-706.0,None,HR,2026-04-23
2026-03-01 22:00:00+00:00,0.0,722.0,4.5,27.25,0.0,142.0,316.5,0.0,-722.0,-22.75,-142.0,316.5,-570.25,None,HR,2026-04-23
2026-03-01 23:00:00+00:00,0.0,490.0,0.0,217.25,0.0,68.0,343.5,0.0,-490.0,-217.25,-68.0,343.5,-431.75,None,HR,2026-04-23
2026-03-02 00:00:00+00:00,0.0,442.0,0.0,212.5,0.0,44.0,358.5,0.0,-442.0,-212.5,-44.0,358.5,-340.0,None,HR,2026-04-23
2026-03-02 01:00:00+00:00,0.0,440.0,0.0,223.5,0.0,35.0,400.5,0.0,-440.0,-223.5,-35.0,400.5,-298.0,None,HR,2026-04-23
2026-03-02 02:00:00+00:00,0.0,503.0,0.0,196.75,0.0,66.0,453.5,0.0,-503.0,-196.75,-66.0,453.5,-312.25,None,HR,2026-04-23
2026-03-02 03:00:00+00:00,0.0,484.0,0.0,146.0,0.0,76.0,378.75,0.0,-484.0,-146.0,-76.0,378.75,-327.25,None,HR,2026-04-23
2026-03-02 04:00:00+00:00,0.0,575.0,7.25,38.5,0.0,121.0,341.5,0.0,-575.0,-31.25,-121.0,341.5,-385.75,None,HR,2026-04-23
2026-03-02 05:00:00+00:00,0.0,525.0,296.0,0.0,0.0,154.0,0.0,70.25,-525.0,296.0,-154.0,-70.25,-453.25,None,HR,2026-04-23
2026-03-02 06:00:00+00:00,0.0,816.0,417.5,0.0,0.0,281.0,24.0,19.5,-816.0,417.5,-281.0,4.5,-675.0,None,HR,2026-04-23
2026-03-02 07:00:00+00:00,0.0,913.0,323.75,0.0,0.0,257.0,67.5,0.0,-913.0,323.75,-257.0,67.5,-778.75,None,HR,2026-04-23
2026-03-02 08:00:00+00:00,0.0,1081.0,133.5,0.0,0.0,280.0,220.0,0.0,-1081.0,133.5,-280.0,220.0,-1007.5,None,HR,2026-04-23
2026-03-02 09:00:00+00:00,0.0,1166.0,82.0,0.0,0.0,314.0,246.75,0.0,-1166.0,82.0,-314.0,246.75,-1151.25,None,HR,2026-04-23
2026-03-02 10:00:00+00:00,0.0,1123.0,2.0,5.0,0.0,294.0,277.25,0.0,-1123.0,-3.0,-294.0,277.25,-1142.75,None,HR,2026-04-23
2026-03-02 11:00:00+00:00,0.0,920.0,0.0,86.5,0.0,178.0,97.25,0.0,-920.0,-86.5,-178.0,97.25,-1087.25,None,HR,2026-04-23
2026-03-02 12:00:00+00:00,0.0,903.0,0.0,112.25,0.0,195.0,152.75,0.0,-903.0,-112.25,-195.0,152.75,-1057.5,None,HR,2026-04-23
2026-03-02 13:00:00+00:00,0.0,976.0,25.25,1.5,0.0,221.0,152.25,0.0,-976.0,23.75,-221.0,152.25,-1021.0,None,HR,2026-04-23
2026-03-02 14:00:00+00:00,0.0,643.0,93.5,0.0,0.0,152.0,34.5,76.25,-643.0,93.5,-152.0,-41.75,-743.25,None,HR,2026-04-23
2026-03-02 15:00:00+00:00,0.0,330.0,315.5,0.0,0.0,71.0,0.0,313.25,-330.0,315.5,-71.0,-313.25,-398.75,None,HR,2026-04-23
2026-03-02 16:00:00+00:00,0.0,462.0,391.5,0.0,0.0,134.0,0.0,341.25,-462.0,391.5,-134.0,-341.25,-545.75,None,HR,2026-04-23
2026-03-02 17:00:00+00:00,0.0,551.0,441.0,0.0,0.0,170.0,0.0,477.0,-551.0,441.0,-170.0,-477.0,-757.0,None,HR,2026-04-23
2026-03-02 18:00:00+00:00,0.0,579.0,322.0,0.0,0.0,166.0,0.0,409.75,-579.0,322.0,-166.0,-409.75,-832.75,None,HR,2026-04-23
2026-03-02 19:00:00+00:00,0.0,591.0,206.75,0.0,0.0,148.0,0.0,266.25,-591.0,206.75,-148.0,-266.25,-798.5,None,HR,2026-04-23
2026-03-02 20:00:00+00:00,0.0,569.0,94.75,0.0,0.0,129.0,0.0,108.75,-569.0,94.75,-129.0,-108.75,-712.0,None,HR,2026-04-23
2026-03-02 21:00:00+00:00,0.0,479.0,0.0,45.5,0.0,84.0,78.5,0.0,-479.0,-45.5,-84.0,78.5,-530.0,None,HR,2026-04-23
2026-03-02 22:00:00+00:00,0.0,673.0,0.0,32.75,0.0,128.0,200.25,0.0,-673.0,-32.75,-128.0,200.25,-633.5,None,HR,2026-04-23
2026-03-02 23:00:00+00:00,0.0,761.0,0.0,39.0,0.0,179.0,446.75,0.0,-761.0,-39.0,-179.0,446.75,-532.25,None,HR,2026-04-23
2026-03-03 00:00:00+00:00,0.0,774.0,0.0,68.75,0.0,192.0,623.75,0.0,-774.0,-68.75,-192.0,623.75,-411.0,None,HR,2026-04-23
2026-03-03 01:00:00+00:00,0.0,792.0,0.0,69.25,0.0,199.0,706.25,0.0,-792.0,-69.25,-199.0,706.25,-354.0,None,HR,2026-04-23
2026-03-03 02:00:00+00:00,0.0,814.0,0.0,81.25,0.0,213.0,771.0,0.0,-814.0,-81.25,-213.0,771.0,-337.25,None,HR,2026-04-23
2026-03-03 03:00:00+00:00,0.0,719.0,0.0,122.25,0.0,167.0,630.0,0.0,-719.0,-122.25,-167.0,630.0,-378.25,None,HR,2026-04-23
2026-03-03 04:00:00+00:00,0.0,447.0,20.5,3.5,0.0,103.0,309.75,0.0,-447.0,17.0,-103.0,309.75,-223.25,None,HR,2026-04-23
2026-03-03 05:00:00+00:00,0.0,545.0,261.0,0.0,0.0,174.0,0.5,30.0,-545.0,261.0,-174.0,-29.5,-487.5,None,HR,2026-04-23
2026-03-03 06:00:00+00:00,0.0,931.0,298.75,0.0,0.0,320.0,310.5,0.0,-931.0,298.75,-320.0,310.5,-641.75,None,HR,2026-04-23
2026-03-03 07:00:00+00:00,0.0,948.0,306.0,0.0,0.0,320.0,452.25,0.0,-948.0,306.0,-320.0,452.25,-509.75,None,HR,2026-04-23
2026-03-03 08:00:00+00:00,0.0,983.0,86.5,0.0,0.0,326.0,572.5,0.0,-983.0,86.5,-326.0,572.5,-650.0,None,HR,2026-04-23
2026-03-03 09:00:00+00:00,0.0,945.0,11.0,18.25,0.0,292.0,558.0,0.0,-945.0,-7.25,-292.0,558.0,-686.25,None,HR,2026-04-23
2026-03-03 10:00:00+00:00,0.0,921.0,0.0,100.75,0.0,255.0,468.5,0.0,-921.0,-100.75,-255.0,468.5,-808.25,None,HR,2026-04-23
2026-03-03 11:00:00+00:00,0.0,864.0,0.0,146.25,0.0,200.0,439.75,0.0,-864.0,-146.25,-200.0,439.75,-770.5,None,HR,2026-04-23
2026-03-03 12:00:00+00:00,0.0,730.0,0.0,219.25,0.0,144.0,307.25,0.0,-730.0,-219.25,-144.0,307.25,-786.0,None,HR,2026-04-23
2026-03-03 13:00:00+00:00,0.0,770.0,0.0,110.25,0.0,202.0,331.75,0.0,-770.0,-110.25,-202.0,331.75,-750.5,None,HR,2026-04-23
2026-03-03 14:00:00+00:00,0.0,511.0,0.0,53.75,0.0,119.0,136.75,0.0,-511.0,-53.75,-119.0,136.75,-547.0,None,HR,2026-04-23
2026-03-03 15:00:00+00:00,0.0,260.0,180.25,0.0,0.0,31.0,17.0,194.25,-260.0,180.25,-31.0,-177.25,-288.0,None,HR,2026-04-23
2026-03-03 16:00:00+00:00,0.0,320.0,337.25,0.0,0.0,83.0,0.0,342.75,-320.0,337.25,-83.0,-342.75,-408.5,None,HR,2026-04-23
2026-03-03 17:00:00+00:00,0.0,448.0,373.25,0.0,0.0,113.0,0.0,433.5,-448.0,373.25,-113.0,-433.5,-621.25,None,HR,2026-04-23
2026-03-03 18:00:00+00:00,0.0,482.0,325.75,0.0,0.0,87.0,0.0,477.5,-482.0,325.75,-87.0,-477.5,-720.75,None,HR,2026-04-23
2026-03-03 19:00:00+00:00,0.0,463.0,206.0,0.0,0.0,71.0,0.0,360.0,-463.0,206.0,-71.0,-360.0,-688.0,None,HR,2026-04-23
2026-03-03 20:00:00+00:00,0.0,534.0,23.75,12.0,0.0,89.0,6.5,101.5,-534.0,11.75,-89.0,-95.0,-706.25,None,HR,2026-04-23
2026-03-03 21:00:00+00:00,0.0,689.0,0.0,151.25,0.0,123.0,185.75,7.5,-689.0,-151.25,-123.0,178.25,-785.0,None,HR,2026-04-23
2026-03-03 22:00:00+00:00,0.0,744.0,0.0,105.5,0.0,166.0,314.0,0.0,-744.0,-105.5,-166.0,314.0,-701.5,None,HR,2026-04-23
2026-03-03 23:00:00+00:00,0.0,798.0,0.0,181.25,0.0,196.0,647.75,0.0,-798.0,-181.25,-196.0,647.75,-527.5,None,HR,2026-04-23
2026-03-04 00:00:00+00:00,0.0,856.0,0.0,148.75,0.0,229.0,837.0,0.0,-856.0,-148.75,-229.0,837.0,-396.75,None,HR,2026-04-23
2026-03-04 01:00:00+00:00,0.0,843.0,0.0,187.5,0.0,211.0,896.5,0.0,-843.0,-187.5,-211.0,896.5,-345.0,None,HR,2026-04-23
2026-03-04 02:00:00+00:00,0.0,848.0,0.0,191.5,0.0,214.0,915.75,0.0,-848.0,-191.5,-214.0,915.75,-337.75,None,HR,2026-04-23
2026-03-04 03:00:00+00:00,0.0,727.0,0.0,198.5,0.0,155.0,708.0,0.0,-727.0,-198.5,-155.0,708.0,-372.5,None,HR,2026-04-23
2026-03-04 04:00:00+00:00,0.0,470.0,0.0,112.75,0.0,69.0,333.25,0.0,-470.0,-112.75,-69.0,333.25,-318.5,None,HR,2026-04-23
2026-03-04 05:00:00+00:00,0.0,516.0,182.25,0.0,0.0,124.0,66.75,16.0,-516.0,182.25,-124.0,50.75,-407.0,None,HR,2026-04-23
2026-03-04 06:00:00+00:00,0.0,1017.0,253.0,0.0,0.0,331.0,516.75,0.0,-1017.0,253.0,-331.0,516.75,-578.25,None,HR,2026-04-23
2026-03-04 07:00:00+00:00,0.0,1012.0,298.75,0.0,0.0,303.0,494.5,0.0,-1012.0,298.75,-303.0,494.5,-521.75,None,HR,2026-04-23
2026-03-04 08:00:00+00:00,0.0,1134.0,120.25,0.0,0.0,267.0,493.0,0.0,-1134.0,120.25,-267.0,493.0,-787.75,None,HR,2026-04-23
2026-03-04 09:00:00+00:00,0.0,1279.0,6.0,3.75,0.0,282.0,571.75,0.0,-1279.0,2.25,-282.0,571.75,-987.0,None,HR,2026-04-23
2026-03-04 10:00:00+00:00,0.0,1115.0,0.0,53.5,0.0,239.0,464.25,0.0,-1115.0,-53.5,-239.0,464.25,-943.25,None,HR,2026-04-23
2026-03-04 11:00:00+00:00,0.0,1033.0,0.0,63.75,0.0,201.0,423.75,0.0,-1033.0,-63.75,-201.0,423.75,-874.0,None,HR,2026-04-23
2026-03-04 12:00:00+00:00,0.0,955.0,0.0,133.75,0.0,192.0,383.25,0.0,-955.0,-133.75,-192.0,383.25,-897.5,None,HR,2026-04-23
2026-03-04 13:00:00+00:00,0.0,1025.0,0.0,50.25,0.0,227.0,320.5,0.0,-1025.0,-50.25,-227.0,320.5,-981.75,None,HR,2026-04-23
2026-03-04 14:00:00+00:00,0.0,716.0,70.75,5.25,0.0,148.0,168.25,0.0,-716.0,65.5,-148.0,168.25,-630.25,None,HR,2026-04-23
2026-03-04 15:00:00+00:00,0.0,447.0,157.0,0.0,0.0,58.0,26.75,144.75,-447.0,157.0,-58.0,-118.0,-466.0,None,HR,2026-04-23
2026-03-04 16:00:00+00:00,0.0,428.0,285.0,0.0,0.0,75.0,0.0,316.75,-428.0,285.0,-75.0,-316.75,-534.75,None,HR,2026-04-23
2026-03-04 17:00:00+00:00,0.0,645.0,321.75,0.0,0.0,128.0,0.0,274.5,-645.0,321.75,-128.0,-274.5,-725.75,None,HR,2026-04-23
2026-03-04 18:00:00+00:00,0.0,512.0,230.25,0.0,0.0,104.0,0.0,386.0,-512.0,230.25,-104.0,-386.0,-771.75,None,HR,2026-04-23
2026-03-04 19:00:00+00:00,0.0,432.0,43.0,12.0,0.0,71.0,0.0,263.75,-432.0,31.0,-71.0,-263.75,-735.75,None,HR,2026-04-23
2026-03-04 20:00:00+00:00,0.0,549.0,0.0,71.0,0.0,101.0,49.75,59.25,-549.0,-71.0,-101.0,-9.5,-730.5,None,HR,2026-04-23
2026-03-04 21:00:00+00:00,0.0,661.0,0.0,177.75,0.0,136.0,185.25,0.0,-661.0,-177.75,-136.0,185.25,-789.5,None,HR,2026-04-23
2026-03-04 22:00:00+00:00,0.0,715.0,0.0,157.25,0.0,152.0,341.75,0.0,-715.0,-157.25,-152.0,341.75,-682.5,None,HR,2026-04-23
2026-03-04 23:00:00+00:00,0.0,767.0,0.0,80.25,0.0,187.0,504.75,0.0,-767.0,-80.25,-187.0,504.75,-529.5,None,HR,2026-04-23
2026-03-05 00:00:00+00:00,0.0,799.0,0.0,80.25,0.0,196.0,656.75,0.0,-799.0,-80.25,-196.0,656.75,-418.5,None,HR,2026-04-23
2026-03-05 01:00:00+00:00,0.0,840.0,0.0,66.5,0.0,203.0,755.75,0.0,-840.0,-66.5,-203.0,755.75,-353.75,None,HR,2026-04-23
2026-03-05 02:00:00+00:00,0.0,769.0,0.0,114.25,0.0,188.0,726.75,0.0,-769.0,-114.25,-188.0,726.75,-344.5,None,HR,2026-04-23
2026-03-05 03:00:00+00:00,0.0,697.0,0.0,119.5,0.0,163.0,599.5,0.0,-697.0,-119.5,-163.0,599.5,-380.0,None,HR,2026-04-23
2026-03-05 04:00:00+00:00,0.0,462.0,41.75,12.5,0.0,109.0,425.5,0.0,-462.0,29.25,-109.0,425.5,-116.25,None,HR,2026-04-23
2026-03-05 05:00:00+00:00,0.0,401.0,229.5,0.0,0.0,127.0,29.25,79.5,-401.0,229.5,-127.0,-50.25,-348.75,None,HR,2026-04-23
2026-03-05 06:00:00+00:00,0.0,732.0,134.75,0.0,0.0,213.0,358.25,0.0,-732.0,134.75,-213.0,358.25,-452.0,None,HR,2026-04-23
2026-03-05 07:00:00+00:00,0.0,988.0,0.0,241.0,0.0,200.0,815.25,0.0,-988.0,-241.0,-200.0,815.25,-613.75,None,HR,2026-04-23
2026-03-05 08:00:00+00:00,0.0,1005.0,0.0,234.75,0.0,172.0,490.0,0.0,-1005.0,-234.75,-172.0,490.0,-921.75,None,HR,2026-04-23
2026-03-05 09:00:00+00:00,0.0,878.0,0.0,205.25,0.0,160.0,534.5,0.0,-878.0,-205.25,-160.0,534.5,-708.75,None,HR,2026-04-23
2026-03-05 10:00:00+00:00,0.0,576.0,0.0,351.75,0.0,62.0,335.5,0.0,-576.0,-351.75,-62.0,335.5,-654.25,None,HR,2026-04-23
2026-03-05 11:00:00+00:00,0.0,129.0,0.0,630.25,135.0,0.0,33.25,29.0,-129.0,-630.25,135.0,4.25,-620.0,None,HR,2026-04-23
2026-03-05 12:00:00+00:00,42.0,0.0,0.0,685.25,188.0,0.0,0.0,127.25,42.0,-685.25,188.0,-127.25,-582.5,None,HR,2026-04-23
2026-03-05 13:00:00+00:00,0.0,330.0,0.0,315.0,0.0,21.0,146.75,0.0,-330.0,-315.0,-21.0,146.75,-519.25,None,HR,2026-04-23
2026-03-05 14:00:00+00:00,0.0,541.0,0.5,35.25,0.0,156.0,290.75,0.0,-541.0,-34.75,-156.0,290.75,-441.0,None,HR,2026-04-23
2026-03-05 15:00:00+00:00,0.0,286.0,194.0,0.0,0.0,115.0,50.75,84.0,-286.0,194.0,-115.0,-33.25,-240.25,None,HR,2026-04-23
2026-03-05 16:00:00+00:00,0.0,384.0,395.25,0.0,0.0,188.0,0.0,102.25,-384.0,395.25,-188.0,-102.25,-279.0,None,HR,2026-04-23
2026-03-05 17:00:00+00:00,0.0,537.0,358.5,0.0,0.0,206.0,0.0,152.25,-537.0,358.5,-206.0,-152.25,-536.75,None,HR,2026-04-23
2026-03-05 18:00:00+00:00,0.0,567.0,246.75,0.0,0.0,190.0,0.0,136.5,-567.0,246.75,-190.0,-136.5,-646.75,None,HR,2026-04-23
2026-03-05 19:00:00+00:00,0.0,431.0,59.0,0.5,0.0,158.0,10.0,88.25,-431.0,58.5,-158.0,-78.25,-608.75,None,HR,2026-04-23
2026-03-05 20:00:00+00:00,0.0,428.0,0.0,90.0,0.0,159.0,34.75,26.5,-428.0,-90.0,-159.0,8.25,-668.75,None,HR,2026-04-23
2026-03-05 21:00:00+00:00,0.0,447.0,0.0,142.75,0.0,153.0,131.25,4.75,-447.0,-142.75,-153.0,126.5,-616.25,None,HR,2026-04-23
2026-03-05 22:00:00+00:00,0.0,650.0,0.0,114.5,0.0,185.0,261.25,0.0,-650.0,-114.5,-185.0,261.25,-688.25,None,HR,2026-04-23
2026-03-05 23:00:00+00:00,0.0,753.0,0.0,116.0,0.0,233.0,509.25,0.0,-753.0,-116.0,-233.0,509.25,-592.75,None,HR,2026-04-23
2026-03-06 00:00:00+00:00,0.0,748.0,0.0,119.25,0.0,227.0,628.0,0.0,-748.0,-119.25,-227.0,628.0,-466.25,None,HR,2026-04-23
2026-03-06 01:00:00+00:00,0.0,800.0,0.0,53.75,0.0,249.0,691.5,0.0,-800.0,-53.75,-249.0,691.5,-411.25,None,HR,2026-04-23
2026-03-06 02:00:00+00:00,0.0,804.0,0.0,23.5,0.0,255.0,671.5,0.0,-804.0,-23.5,-255.0,671.5,-411.0,None,HR,2026-04-23
2026-03-06 03:00:00+00:00,0.0,671.0,0.0,35.25,0.0,216.0,491.75,0.0,-671.0,-35.25,-216.0,491.75,-430.5,None,HR,2026-04-23
2026-03-06 04:00:00+00:00,0.0,393.0,81.0,0.0,0.0,165.0,195.25,6.5,-393.0,81.0,-165.0,188.75,-288.25,None,HR,2026-04-23
2026-03-06 05:00:00+00:00,0.0,570.0,273.75,0.0,0.0,239.0,15.75,31.25,-570.0,273.75,-239.0,-15.5,-550.75,None,HR,2026-04-23
2026-03-06 06:00:00+00:00,0.0,794.0,224.0,0.0,0.0,297.0,191.0,0.0,-794.0,224.0,-297.0,191.0,-676.0,None,HR,2026-04-23
2026-03-06 07:00:00+00:00,0.0,1217.0,9.25,77.25,0.0,320.0,675.0,0.0,-1217.0,-68.0,-320.0,675.0,-930.0,None,HR,2026-04-23
2026-03-06 08:00:00+00:00,0.0,1210.0,0.0,274.0,0.0,309.0,863.25,0.0,-1210.0,-274.0,-309.0,863.25,-929.75,None,HR,2026-04-23
2026-03-06 09:00:00+00:00,0.0,898.0,0.0,606.25,0.0,257.0,690.25,0.0,-898.0,-606.25,-257.0,690.25,-1071.0,None,HR,2026-04-23
2026-03-06 10:00:00+00:00,0.0,862.0,0.0,651.5,0.0,266.0,771.0,0.0,-862.0,-651.5,-266.0,771.0,-1008.5,None,HR,2026-04-23
2026-03-06 11:00:00+00:00,0.0,790.0,0.0,664.75,0.0,237.0,713.25,0.0,-790.0,-664.75,-237.0,713.25,-978.5,None,HR,2026-04-23
2026-03-06 12:00:00+00:00,0.0,762.0,0.0,627.25,0.0,254.0,690.25,0.0,-762.0,-627.25,-254.0,690.25,-953.0,None,HR,2026-04-23
2026-03-06 13:00:00+00:00,0.0,817.0,0.0,409.75,0.0,333.0,787.25,0.0,-817.0,-409.75,-333.0,787.25,-772.5,None,HR,2026-04-23
2026-03-06 14:00:00+00:00,0.0,974.0,0.0,177.25,0.0,434.0,843.25,0.0,-974.0,-177.25,-434.0,843.25,-742.0,None,HR,2026-04-23
2026-03-06 15:00:00+00:00,0.0,716.0,223.25,0.0,0.0,334.0,305.25,10.0,-716.0,223.25,-334.0,295.25,-531.5,None,HR,2026-04-23
2026-03-06 16:00:00+00:00,0.0,577.0,494.0,0.0,0.0,291.0,35.25,30.5,-577.0,494.0,-291.0,4.75,-369.25,None,HR,2026-04-23
2026-03-06 17:00:00+00:00,0.0,669.0,494.25,0.0,0.0,311.0,0.0,153.5,-669.0,494.25,-311.0,-153.5,-639.25,None,HR,2026-04-23
2026-03-06 18:00:00+00:00,0.0,502.0,341.25,0.0,0.0,211.0,0.0,359.5,-502.0,341.25,-211.0,-359.5,-731.25,None,HR,2026-04-23
2026-03-06 19:00:00+00:00,0.0,452.0,57.5,1.5,0.0,177.0,0.0,197.0,-452.0,56.0,-177.0,-197.0,-770.0,None,HR,2026-04-23
2026-03-06 20:00:00+00:00,0.0,528.0,0.0,95.0,0.0,210.0,120.25,5.5,-528.0,-95.0,-210.0,114.75,-718.25,None,HR,2026-04-23
2026-03-06 21:00:00+00:00,0.0,623.0,0.0,176.5,0.0,221.0,219.0,0.0,-623.0,-176.5,-221.0,219.0,-801.5,None,HR,2026-04-23
2026-03-06 22:00:00+00:00,0.0,746.0,0.0,228.25,0.0,248.0,357.25,0.0,-746.0,-228.25,-248.0,357.25,-865.0,None,HR,2026-04-23
2026-03-06 23:00:00+00:00,0.0,691.0,0.0,229.75,0.0,203.0,102.25,0.0,-691.0,-229.75,-203.0,102.25,-1021.5,None,HR,2026-04-23
2026-03-07 00:00:00+00:00,0.0,764.0,0.0,174.0,0.0,255.0,287.75,0.0,-764.0,-174.0,-255.0,287.75,-905.25,None,HR,2026-04-23
2026-03-07 01:00:00+00:00,0.0,811.0,0.0,162.25,0.0,289.0,426.0,0.0,-811.0,-162.25,-289.0,426.0,-836.25,None,HR,2026-04-23
2026-03-07 02:00:00+00:00,0.0,771.0,0.0,147.75,0.0,275.0,374.0,0.0,-771.0,-147.75,-275.0,374.0,-819.75,None,HR,2026-04-23
2026-03-07 03:00:00+00:00,0.0,696.0,0.0,124.5,0.0,254.0,254.25,0.0,-696.0,-124.5,-254.0,254.25,-820.25,None,HR,2026-04-23
2026-03-07 04:00:00+00:00,0.0,633.0,0.0,75.25,0.0,220.0,28.75,11.0,-633.0,-75.25,-220.0,17.75,-910.5,None,HR,2026-04-23
2026-03-07 05:00:00+00:00,0.0,786.0,0.0,58.75,0.0,314.0,138.25,35.0,-786.0,-58.75,-314.0,103.25,-1055.5,None,HR,2026-04-23
2026-03-07 06:00:00+00:00,0.0,1131.0,0.0,157.0,0.0,477.0,620.5,0.0,-1131.0,-157.0,-477.0,620.5,-1144.5,None,HR,2026-04-23
2026-03-07 07:00:00+00:00,0.0,1387.0,0.0,297.5,0.0,496.0,1026.5,0.0,-1387.0,-297.5,-496.0,1026.5,-1154.0,None,HR,2026-04-23
2026-03-07 08:00:00+00:00,0.0,1206.0,0.0,442.25,0.0,423.0,899.5,0.0,-1206.0,-442.25,-423.0,899.5,-1171.75,None,HR,2026-04-23
2026-03-07 09:00:00+00:00,0.0,991.0,0.0,464.5,0.0,267.0,678.5,0.0,-991.0,-464.5,-267.0,678.5,-1044.0,None,HR,2026-04-23
2026-03-07 10:00:00+00:00,0.0,467.0,0.0,740.25,26.0,0.0,73.0,31.5,-467.0,-740.25,26.0,41.5,-1139.75,None,HR,2026-04-23
2026-03-07 11:00:00+00:00,0.0,294.0,0.0,872.0,138.0,0.0,0.0,74.25,-294.0,-872.0,138.0,-74.25,-1102.25,None,HR,2026-04-23
2026-03-07 12:00:00+00:00,0.0,387.0,0.0,800.75,82.0,0.0,106.0,1.0,-387.0,-800.75,82.0,105.0,-1000.75,None,HR,2026-04-23
2026-03-07 13:00:00+00:00,0.0,858.0,0.0,394.75,0.0,195.0,550.0,0.0,-858.0,-394.75,-195.0,550.0,-897.75,None,HR,2026-04-23
2026-03-07 14:00:00+00:00,0.0,862.0,0.0,239.5,0.0,274.0,473.25,0.0,-862.0,-239.5,-274.0,473.25,-902.25,None,HR,2026-04-23
2026-03-07 15:00:00+00:00,0.0,595.0,106.75,1.5,0.0,207.0,119.0,86.25,-595.0,105.25,-207.0,32.75,-664.0,None,HR,2026-04-23
2026-03-07 16:00:00+00:00,0.0,723.0,358.75,0.0,0.0,293.0,5.75,70.25,-723.0,358.75,-293.0,-64.5,-721.75,None,HR,2026-04-23
2026-03-07 17:00:00+00:00,0.0,957.0,358.25,0.0,0.0,356.0,17.75,41.75,-957.0,358.25,-356.0,-24.0,-978.75,None,HR,2026-04-23
2026-03-07 18:00:00+00:00,0.0,889.0,258.5,0.0,0.0,315.0,0.0,107.5,-889.0,258.5,-315.0,-107.5,-1053.0,None,HR,2026-04-23
2026-03-07 19:00:00+00:00,0.0,679.0,64.25,0.0,0.0,247.0,0.0,139.25,-679.0,64.25,-247.0,-139.25,-1001.0,None,HR,2026-04-23
2026-03-07 20:00:00+00:00,0.0,799.0,0.0,126.0,0.0,258.0,22.5,39.5,-799.0,-126.0,-258.0,-17.0,-1200.0,None,HR,2026-04-23
2026-03-07 21:00:00+00:00,0.0,723.0,0.0,190.0,0.0,255.0,95.5,27.5,-723.0,-190.0,-255.0,68.0,-1100.0,None,HR,2026-04-23
2026-03-07 22:00:00+00:00,0.0,835.0,0.0,178.0,0.0,315.0,392.25,0.0,-835.0,-178.0,-315.0,392.25,-935.75,None,HR,2026-04-23
2026-03-07 23:00:00+00:00,0.0,710.0,0.0,235.0,0.0,329.0,441.25,0.0,-710.0,-235.0,-329.0,441.25,-832.75,None,HR,2026-04-23
2026-03-08 00:00:00+00:00,0.0,778.0,0.0,178.25,0.0,367.0,603.75,0.0,-778.0,-178.25,-367.0,603.75,-719.5,None,HR,2026-04-23
2026-03-08 01:00:00+00:00,0.0,793.0,0.0,114.25,0.0,377.0,638.5,0.0,-793.0,-114.25,-377.0,638.5,-645.75,None,HR,2026-04-23
2026-03-08 02:00:00+00:00,0.0,788.0,0.0,132.25,0.0,379.0,683.5,0.0,-788.0,-132.25,-379.0,683.5,-615.75,None,HR,2026-04-23
2026-03-08 03:00:00+00:00,0.0,762.0,0.0,99.75,0.0,373.0,640.5,0.0,-762.0,-99.75,-373.0,640.5,-594.25,None,HR,2026-04-23
2026-03-08 04:00:00+00:00,0.0,790.0,0.0,63.25,0.0,388.0,585.5,0.0,-790.0,-63.25,-388.0,585.5,-655.75,None,HR,2026-04-23
2026-03-08 05:00:00+00:00,0.0,801.0,0.0,147.5,0.0,388.0,619.5,0.0,-801.0,-147.5,-388.0,619.5,-717.0,None,HR,2026-04-23
2026-03-08 06:00:00+00:00,0.0,1231.0,0.0,114.75,0.0,565.0,1009.75,0.0,-1231.0,-114.75,-565.0,1009.75,-901.0,None,HR,2026-04-23
2026-03-08 07:00:00+00:00,0.0,1387.0,0.0,156.25,0.0,555.0,1265.0,0.0,-1387.0,-156.25,-555.0,1265.0,-833.25,None,HR,2026-04-23
2026-03-08 08:00:00+00:00,0.0,1387.0,0.0,308.0,0.0,487.0,1149.5,0.0,-1387.0,-308.0,-487.0,1149.5,-1032.5,None,HR,2026-04-23
2026-03-08 09:00:00+00:00,0.0,1114.0,0.0,346.25,0.0,351.0,882.75,0.0,-1114.0,-346.25,-351.0,882.75,-928.5,None,HR,2026-04-23
2026-03-08 10:00:00+00:00,0.0,747.0,0.0,560.5,0.0,149.0,576.0,0.0,-747.0,-560.5,-149.0,576.0,-880.5,None,HR,2026-04-23
2026-03-08 11:00:00+00:00,0.0,360.0,0.0,863.75,71.0,0.0,171.75,0.0,-360.0,-863.75,71.0,171.75,-981.0,None,HR,2026-04-23
