,NO_5_NO_1,NO_1_NO_5,NO_5_NO_2,NO_2_NO_5,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 03:00:00+00:00,876.45,0.0,0.0,0.0,0.0,0.0,876.45,0.0,0.0,876.45,None,NO_5,2026-04-23
2026-01-23 04:00:00+00:00,791.55,0.0,0.0,0.0,0.0,0.0,791.55,0.0,0.0,791.55,None,NO_5,2026-04-23
2026-01-23 05:00:00+00:00,1866.425,0.0,0.0,0.0,0.0,0.0,1866.425,0.0,0.0,1866.425,None,NO_5,2026-04-23
2026-01-23 06:00:00+00:00,2589.5,0.0,0.0,0.0,0.0,0.0,2589.5,0.0,0.0,2589.5,None,NO_5,2026-04-23
2026-01-23 07:00:00+00:00,2650.325,0.0,0.0,0.0,0.0,0.0,2650.325,0.0,0.0,2650.325,None,NO_5,2026-04-23
2026-01-23 08:00:00+00:00,2647.125,0.0,0.0,0.0,0.0,0.0,2647.125,0.0,0.0,2647.125,None,NO_5,2026-04-23
2026-01-23 09:00:00+00:00,2547.65,0.0,0.0,0.0,0.0,0.0,2547.65,0.0,0.0,2547.65,None,NO_5,2026-04-23
2026-01-23 10:00:00+00:00,2285.25,0.0,0.0,0.0,0.0,0.0,2285.25,0.0,0.0,2285.25,None,NO_5,2026-04-23
2026-01-23 11:00:00+00:00,1901.5,0.0,0.0,0.0,0.0,0.0,1901.5,0.0,0.0,1901.5,None,NO_5,2026-04-23
2026-01-23 12:00:00+00:00,1741.45,0.0,0.0,0.0,0.0,0.0,1741.45,0.0,0.0,1741.45,None,NO_5,2026-04-23
2026-01-23 13:00:00+00:00,2103.2,0.0,0.0,0.0,0.0,0.0,2103.2,0.0,0.0,2103.2,None,NO_5,2026-04-23
2026-01-23 14:00:00+00:00,2398.025,0.0,0.0,0.0,0.0,0.0,2398.025,0.0,0.0,2398.025,None,NO_5,2026-04-23
2026-01-23 15:00:00+00:00,2739.35,0.0,0.0,0.0,0.0,0.0,2739.35,0.0,0.0,2739.35,None,NO_5,2026-04-23
2026-01-23 16:00:00+00:00,2850.675,0.0,0.0,0.0,0.0,0.0,2850.675,0.0,0.0,2850.675,None,NO_5,2026-04-23
2026-01-23 17:00:00+00:00,2966.675,0.0,0.0,0.0,0.0,0.0,2966.675,0.0,0.0,2966.675,None,NO_5,2026-04-23
2026-01-23 18:00:00+00:00,2908.7,0.0,0.0,0.0,0.0,0.0,2908.7,0.0,0.0,2908.7,None,NO_5,2026-04-23
2026-01-23 19:00:00+00:00,2431.475,0.0,0.0,0.0,0.0,0.0,2431.475,0.0,0.0,2431.475,None,NO_5,2026-04-23
2026-01-23 20:00:00+00:00,2053.3,0.0,0.0,0.0,0.0,0.0,2053.3,0.0,0.0,2053.3,None,NO_5,2026-04-23
2026-01-23 21:00:00+00:00,1974.625,0.0,0.0,0.0,0.0,0.0,1974.625,0.0,0.0,1974.625,None,NO_5,2026-04-23
2026-01-23 22:00:00+00:00,1260.85,0.0,0.0,0.0,0.0,0.0,1260.85,0.0,0.0,1260.85,None,NO_5,2026-04-23
2026-01-23 23:00:00+00:00,1410.175,0.0,0.0,0.0,0.0,0.0,1410.175,0.0,0.0,1410.175,None,NO_5,2026-04-23
2026-01-24 00:00:00+00:00,1170.65,0.0,0.0,0.0,0.0,0.0,1170.65,0.0,0.0,1170.65,None,NO_5,2026-04-23
2026-01-24 01:00:00+00:00,1128.775,0.0,0.0,0.0,0.0,0.0,1128.775,0.0,0.0,1128.775,None,NO_5,2026-04-23
2026-01-24 02:00:00+00:00,1082.625,0.0,0.0,0.0,0.0,0.0,1082.625,0.0,0.0,1082.625,None,NO_5,2026-04-23
2026-01-24 03:00:00+00:00,1048.95,0.0,0.0,0.0,0.0,0.0,1048.95,0.0,0.0,1048.95,None,NO_5,2026-04-23
2026-01-24 04:00:00+00:00,1148.975,0.0,0.0,0.0,0.0,0.0,1148.975,0.0,0.0,1148.975,None,NO_5,2026-04-23
2026-01-24 05:00:00+00:00,1673.925,0.0,0.0,0.0,0.0,0.0,1673.925,0.0,0.0,1673.925,None,NO_5,2026-04-23
2026-01-24 06:00:00+00:00,2058.45,0.0,0.0,0.0,0.0,0.0,2058.45,0.0,0.0,2058.45,None,NO_5,2026-04-23
2026-01-24 07:00:00+00:00,2927.75,0.0,0.0,0.0,0.0,0.0,2927.75,0.0,0.0,2927.75,None,NO_5,2026-04-23
2026-01-24 08:00:00+00:00,2914.375,0.0,0.0,0.0,0.0,0.0,2914.375,0.0,0.0,2914.375,None,NO_5,2026-04-23
2026-01-24 09:00:00+00:00,2885.275,0.0,0.0,0.0,0.0,0.0,2885.275,0.0,0.0,2885.275,None,NO_5,2026-04-23
2026-01-24 10:00:00+00:00,2629.4,0.0,0.0,0.0,0.0,0.0,2629.4,0.0,0.0,2629.4,None,NO_5,2026-04-23
2026-01-24 11:00:00+00:00,2438.075,0.0,0.0,0.0,0.0,0.0,2438.075,0.0,0.0,2438.075,None,NO_5,2026-04-23
2026-01-24 12:00:00+00:00,2221.975,0.0,0.0,0.0,0.0,0.0,2221.975,0.0,0.0,2221.975,None,NO_5,2026-04-23
2026-01-24 13:00:00+00:00,2378.2,0.0,0.0,0.0,0.0,0.0,2378.2,0.0,0.0,2378.2,None,NO_5,2026-04-23
2026-01-24 14:00:00+00:00,2717.85,0.0,0.0,0.0,0.0,0.0,2717.85,0.0,0.0,2717.85,None,NO_5,2026-04-23
2026-01-24 15:00:00+00:00,2805.15,0.0,0.0,0.0,0.0,0.0,2805.15,0.0,0.0,2805.15,None,NO_5,2026-04-23
2026-01-24 16:00:00+00:00,2872.25,0.0,0.0,0.0,0.0,0.0,2872.25,0.0,0.0,2872.25,None,NO_5,2026-04-23
2026-01-24 17:00:00+00:00,2927.625,0.0,0.0,0.0,0.0,0.0,2927.625,0.0,0.0,2927.625,None,NO_5,2026-04-23
2026-01-24 18:00:00+00:00,3196.475,0.0,0.0,0.0,0.0,0.0,3196.475,0.0,0.0,3196.475,None,NO_5,2026-04-23
2026-01-24 19:00:00+00:00,2929.675,0.0,0.0,0.0,0.0,0.0,2929.675,0.0,0.0,2929.675,None,NO_5,2026-04-23
2026-01-24 20:00:00+00:00,2583.85,0.0,0.0,0.0,0.0,0.0,2583.85,0.0,0.0,2583.85,None,NO_5,2026-04-23
2026-01-24 21:00:00+00:00,2590.95,0.0,0.0,0.0,0.0,0.0,2590.95,0.0,0.0,2590.95,None,NO_5,2026-04-23
2026-01-24 22:00:00+00:00,2260.75,0.0,0.0,0.0,0.0,0.0,2260.75,0.0,0.0,2260.75,None,NO_5,2026-04-23
2026-01-24 23:00:00+00:00,1880.1,0.0,0.0,0.0,0.0,0.0,1880.1,0.0,0.0,1880.1,None,NO_5,2026-04-23
2026-01-25 00:00:00+00:00,1722.5,0.0,0.0,0.0,5.9,0.0,1722.5,0.0,5.9,1728.4,None,NO_5,2026-04-23
2026-01-25 01:00:00+00:00,1699.55,0.0,0.0,0.0,0.0,0.0,1699.55,0.0,0.0,1699.55,None,NO_5,2026-04-23
2026-01-25 02:00:00+00:00,1417.0,0.0,0.0,0.0,0.0,0.0,1417.0,0.0,0.0,1417.0,None,NO_5,2026-04-23
2026-01-25 03:00:00+00:00,1333.1,0.0,0.0,0.0,0.0,0.0,1333.1,0.0,0.0,1333.1,None,NO_5,2026-04-23
2026-01-25 04:00:00+00:00,1416.7,0.0,0.0,0.0,0.0,0.0,1416.7,0.0,0.0,1416.7,None,NO_5,2026-04-23
2026-01-25 05:00:00+00:00,1625.125,0.0,0.0,0.0,69.175,0.0,1625.125,0.0,69.175,1694.3,None,NO_5,2026-04-23
2026-01-25 06:00:00+00:00,1927.775,0.0,0.0,0.0,38.525,0.0,1927.775,0.0,38.525,1966.3000000000002,None,NO_5,2026-04-23
2026-01-25 07:00:00+00:00,2056.575,0.0,0.0,0.0,114.875,0.0,2056.575,0.0,114.875,2171.45,None,NO_5,2026-04-23
2026-01-25 08:00:00+00:00,2185.55,0.0,0.0,0.0,171.625,0.0,2185.55,0.0,171.625,2357.175,None,NO_5,2026-04-23
2026-01-25 09:00:00+00:00,2283.7,0.0,0.0,0.0,375.7,0.0,2283.7,0.0,375.7,2659.3999999999996,None,NO_5,2026-04-23
2026-01-25 10:00:00+00:00,2355.725,0.0,0.0,0.0,316.875,0.0,2355.725,0.0,316.875,2672.6,None,NO_5,2026-04-23
2026-01-25 11:00:00+00:00,2293.675,0.0,0.0,0.0,340.225,0.0,2293.675,0.0,340.225,2633.9,None,NO_5,2026-04-23
2026-01-25 12:00:00+00:00,2345.725,0.0,0.0,0.0,334.65,0.0,2345.725,0.0,334.65,2680.375,None,NO_5,2026-04-23
2026-01-25 13:00:00+00:00,2268.75,0.0,0.0,0.0,338.35,0.0,2268.75,0.0,338.35,2607.1,None,NO_5,2026-04-23
2026-01-25 14:00:00+00:00,2121.975,0.0,0.0,0.0,338.1,0.0,2121.975,0.0,338.1,2460.075,None,NO_5,2026-04-23
2026-01-25 15:00:00+00:00,2163.275,0.0,0.0,0.0,311.75,0.0,2163.275,0.0,311.75,2475.025,None,NO_5,2026-04-23
2026-01-25 16:00:00+00:00,2355.55,0.0,0.0,0.0,318.9,0.0,2355.55,0.0,318.9,2674.4500000000003,None,NO_5,2026-04-23
2026-01-25 17:00:00+00:00,2442.75,0.0,0.0,0.0,236.75,0.0,2442.75,0.0,236.75,2679.5,None,NO_5,2026-04-23
2026-01-25 18:00:00+00:00,2918.425,0.0,0.0,0.0,37.275,0.0,2918.425,0.0,37.275,2955.7000000000003,None,NO_5,2026-04-23
2026-01-25 19:00:00+00:00,2829.95,0.0,0.0,0.0,5.425,0.0,2829.95,0.0,5.425,2835.375,None,NO_5,2026-04-23
2026-01-25 20:00:00+00:00,2459.925,0.0,0.0,0.0,150.25,0.0,2459.925,0.0,150.25,2610.175,None,NO_5,2026-04-23
2026-01-25 21:00:00+00:00,2581.125,0.0,0.0,0.0,0.0,0.0,2581.125,0.0,0.0,2581.125,None,NO_5,2026-04-23
2026-01-25 22:00:00+00:00,2073.9,0.0,0.0,0.0,28.875,0.0,2073.9,0.0,28.875,2102.775,None,NO_5,2026-04-23
2026-01-25 23:00:00+00:00,1942.65,0.0,0.0,0.0,0.0,0.0,1942.65,0.0,0.0,1942.65,None,NO_5,2026-04-23
2026-01-26 00:00:00+00:00,1787.175,0.0,0.0,0.0,0.0,0.0,1787.175,0.0,0.0,1787.175,None,NO_5,2026-04-23
2026-01-26 01:00:00+00:00,1704.35,0.0,0.0,0.0,0.0,0.0,1704.35,0.0,0.0,1704.35,None,NO_5,2026-04-23
2026-01-26 02:00:00+00:00,1616.375,0.0,0.0,0.0,0.0,0.0,1616.375,0.0,0.0,1616.375,None,NO_5,2026-04-23
2026-01-26 03:00:00+00:00,1556.75,0.0,0.0,0.0,0.0,0.0,1556.75,0.0,0.0,1556.75,None,NO_5,2026-04-23
2026-01-26 04:00:00+00:00,1363.175,0.0,0.0,0.0,19.75,0.0,1363.175,0.0,19.75,1382.925,None,NO_5,2026-04-23
2026-01-26 05:00:00+00:00,2241.75,0.0,0.0,0.0,59.2,0.0,2241.75,0.0,59.2,2300.95,None,NO_5,2026-04-23
2026-01-26 06:00:00+00:00,2447.375,0.0,0.0,0.0,14.95,0.0,2447.375,0.0,14.95,2462.325,None,NO_5,2026-04-23
2026-01-26 07:00:00+00:00,2513.25,0.0,0.0,0.0,0.0,0.0,2513.25,0.0,0.0,2513.25,None,NO_5,2026-04-23
2026-01-26 08:00:00+00:00,2504.05,0.0,0.0,0.0,0.0,0.0,2504.05,0.0,0.0,2504.05,None,NO_5,2026-04-23
2026-01-26 09:00:00+00:00,2468.225,0.0,0.0,0.0,0.0,0.0,2468.225,0.0,0.0,2468.225,None,NO_5,2026-04-23
2026-01-26 10:00:00+00:00,2445.575,0.0,0.0,0.0,0.0,0.0,2445.575,0.0,0.0,2445.575,None,NO_5,2026-04-23
2026-01-26 11:00:00+00:00,2494.575,0.0,0.0,0.0,0.0,0.0,2494.575,0.0,0.0,2494.575,None,NO_5,2026-04-23
2026-01-26 12:00:00+00:00,2506.15,0.0,0.0,0.0,0.0,0.0,2506.15,0.0,0.0,2506.15,None,NO_5,2026-04-23
2026-01-26 13:00:00+00:00,2627.675,0.0,0.0,0.0,0.0,0.0,2627.675,0.0,0.0,2627.675,None,NO_5,2026-04-23
2026-01-26 14:00:00+00:00,2683.475,0.0,0.0,0.0,0.0,0.0,2683.475,0.0,0.0,2683.475,None,NO_5,2026-04-23
2026-01-26 15:00:00+00:00,2662.975,0.0,0.0,0.0,0.0,0.0,2662.975,0.0,0.0,2662.975,None,NO_5,2026-04-23
2026-01-26 16:00:00+00:00,2653.275,0.0,0.0,0.0,0.0,0.0,2653.275,0.0,0.0,2653.275,None,NO_5,2026-04-23
2026-01-26 17:00:00+00:00,2612.9,0.0,0.0,0.0,0.0,0.0,2612.9,0.0,0.0,2612.9,None,NO_5,2026-04-23
2026-01-26 18:00:00+00:00,2544.25,0.0,0.0,0.0,0.0,0.0,2544.25,0.0,0.0,2544.25,None,NO_5,2026-04-23
2026-01-26 19:00:00+00:00,2633.75,0.0,0.0,0.0,0.0,0.0,2633.75,0.0,0.0,2633.75,None,NO_5,2026-04-23
2026-01-26 20:00:00+00:00,2574.575,0.0,0.0,0.0,0.0,0.0,2574.575,0.0,0.0,2574.575,None,NO_5,2026-04-23
2026-01-26 21:00:00+00:00,2654.325,0.0,0.0,0.0,0.0,0.0,2654.325,0.0,0.0,2654.325,None,NO_5,2026-04-23
2026-01-26 22:00:00+00:00,2509.6,0.0,0.0,0.0,0.0,0.0,2509.6,0.0,0.0,2509.6,None,NO_5,2026-04-23
2026-01-26 23:00:00+00:00,2835.225,0.0,0.0,0.0,3.45,0.0,2835.225,0.0,3.45,2838.6749999999997,None,NO_5,2026-04-23
2026-01-27 00:00:00+00:00,2663.825,0.0,0.0,0.0,0.0,0.0,2663.825,0.0,0.0,2663.825,None,NO_5,2026-04-23
2026-01-27 01:00:00+00:00,2130.725,0.0,0.0,0.0,0.0,0.0,2130.725,0.0,0.0,2130.725,None,NO_5,2026-04-23
2026-01-27 02:00:00+00:00,1866.975,0.0,0.0,0.0,0.0,0.0,1866.975,0.0,0.0,1866.975,None,NO_5,2026-04-23
2026-01-27 03:00:00+00:00,1807.725,0.0,0.0,0.0,0.0,0.0,1807.725,0.0,0.0,1807.725,None,NO_5,2026-04-23
2026-01-27 04:00:00+00:00,2216.775,0.0,0.0,0.0,0.0,0.0,2216.775,0.0,0.0,2216.775,None,NO_5,2026-04-23
2026-01-27 05:00:00+00:00,2748.65,0.0,0.0,0.0,15.975,0.0,2748.65,0.0,15.975,2764.625,None,NO_5,2026-04-23
2026-01-27 06:00:00+00:00,2708.525,0.0,0.0,0.0,104.375,0.0,2708.525,0.0,104.375,2812.9,None,NO_5,2026-04-23
2026-01-27 07:00:00+00:00,2651.0,0.0,0.0,0.0,162.0,0.0,2651.0,0.0,162.0,2813.0,None,NO_5,2026-04-23
2026-01-27 08:00:00+00:00,2546.95,0.0,0.0,0.0,181.15,0.0,2546.95,0.0,181.15,2728.1,None,NO_5,2026-04-23
2026-01-27 09:00:00+00:00,2598.325,0.0,0.0,0.0,113.375,0.0,2598.325,0.0,113.375,2711.7,None,NO_5,2026-04-23
2026-01-27 10:00:00+00:00,2676.9,0.0,0.0,0.0,48.55,0.0,2676.9,0.0,48.55,2725.4500000000003,None,NO_5,2026-04-23
2026-01-27 11:00:00+00:00,2733.85,0.0,0.0,0.0,0.0,0.0,2733.85,0.0,0.0,2733.85,None,NO_5,2026-04-23
2026-01-27 12:00:00+00:00,2760.8,0.0,0.0,0.0,3.55,0.0,2760.8,0.0,3.55,2764.3500000000004,None,NO_5,2026-04-23
2026-01-27 13:00:00+00:00,2822.375,0.0,0.0,0.0,0.0,0.0,2822.375,0.0,0.0,2822.375,None,NO_5,2026-04-23
2026-01-27 14:00:00+00:00,2739.45,0.0,0.0,0.0,0.0,0.0,2739.45,0.0,0.0,2739.45,None,NO_5,2026-04-23
2026-01-27 15:00:00+00:00,2695.875,0.0,0.0,0.0,0.0,0.0,2695.875,0.0,0.0,2695.875,None,NO_5,2026-04-23
2026-01-27 16:00:00+00:00,2867.125,0.0,0.0,0.0,0.0,0.0,2867.125,0.0,0.0,2867.125,None,NO_5,2026-04-23
2026-01-27 17:00:00+00:00,3057.6,0.0,0.0,0.0,0.0,0.0,3057.6,0.0,0.0,3057.6,None,NO_5,2026-04-23
2026-01-27 18:00:00+00:00,3067.475,0.0,0.0,0.0,0.0,0.0,3067.475,0.0,0.0,3067.475,None,NO_5,2026-04-23
2026-01-27 19:00:00+00:00,3186.425,0.0,0.0,0.0,0.0,0.0,3186.425,0.0,0.0,3186.425,None,NO_5,2026-04-23
2026-01-27 20:00:00+00:00,3215.4,0.0,0.0,0.0,0.0,0.0,3215.4,0.0,0.0,3215.4,None,NO_5,2026-04-23
2026-01-27 21:00:00+00:00,3059.875,0.0,0.0,0.0,0.0,0.0,3059.875,0.0,0.0,3059.875,None,NO_5,2026-04-23
2026-01-27 22:00:00+00:00,2768.475,0.0,0.0,0.0,0.0,0.0,2768.475,0.0,0.0,2768.475,None,NO_5,2026-04-23
2026-01-27 23:00:00+00:00,2291.8,0.0,0.0,0.0,0.0,0.0,2291.8,0.0,0.0,2291.8,None,NO_5,2026-04-23
2026-01-28 00:00:00+00:00,2233.825,0.0,0.0,0.0,0.0,0.0,2233.825,0.0,0.0,2233.825,None,NO_5,2026-04-23
2026-01-28 01:00:00+00:00,2279.025,0.0,0.0,0.0,0.0,0.0,2279.025,0.0,0.0,2279.025,None,NO_5,2026-04-23
2026-01-28 02:00:00+00:00,2002.8,0.0,0.0,0.0,0.0,0.0,2002.8,0.0,0.0,2002.8,None,NO_5,2026-04-23
2026-01-28 03:00:00+00:00,2210.85,0.0,0.0,0.0,0.0,0.0,2210.85,0.0,0.0,2210.85,None,NO_5,2026-04-23
2026-01-28 04:00:00+00:00,2369.825,0.0,0.0,0.0,0.0,0.0,2369.825,0.0,0.0,2369.825,None,NO_5,2026-04-23
2026-01-28 05:00:00+00:00,2968.65,0.0,0.0,0.0,14.675,0.0,2968.65,0.0,14.675,2983.3250000000003,None,NO_5,2026-04-23
2026-01-28 06:00:00+00:00,3213.275,0.0,0.0,0.0,22.575,0.0,3213.275,0.0,22.575,3235.85,None,NO_5,2026-04-23
2026-01-28 07:00:00+00:00,3049.325,0.0,0.0,0.0,82.8,0.0,3049.325,0.0,82.8,3132.125,None,NO_5,2026-04-23
2026-01-28 08:00:00+00:00,2928.825,0.0,0.0,0.0,211.15,0.0,2928.825,0.0,211.15,3139.975,None,NO_5,2026-04-23
2026-01-28 09:00:00+00:00,2806.375,0.0,0.0,0.0,335.375,0.0,2806.375,0.0,335.375,3141.75,None,NO_5,2026-04-23
2026-01-28 10:00:00+00:00,2839.275,0.0,0.0,0.0,332.85,0.0,2839.275,0.0,332.85,3172.125,None,NO_5,2026-04-23
2026-01-28 11:00:00+00:00,2873.3,0.0,0.0,0.0,319.675,0.0,2873.3,0.0,319.675,3192.9750000000004,None,NO_5,2026-04-23
2026-01-28 12:00:00+00:00,2977.825,0.0,0.0,0.0,275.8,0.0,2977.825,0.0,275.8,3253.625,None,NO_5,2026-04-23
2026-01-28 13:00:00+00:00,3116.175,0.0,0.0,0.0,247.375,0.0,3116.175,0.0,247.375,3363.55,None,NO_5,2026-04-23
2026-01-28 14:00:00+00:00,2958.8,0.0,0.0,0.0,298.85,0.0,2958.8,0.0,298.85,3257.65,None,NO_5,2026-04-23
2026-01-28 15:00:00+00:00,2876.475,0.0,0.0,0.0,342.925,0.0,2876.475,0.0,342.925,3219.4,None,NO_5,2026-04-23
2026-01-28 16:00:00+00:00,2882.275,0.0,0.0,0.0,340.2,0.0,2882.275,0.0,340.2,3222.475,None,NO_5,2026-04-23
2026-01-28 17:00:00+00:00,2854.75,0.0,0.0,0.0,352.175,0.0,2854.75,0.0,352.175,3206.925,None,NO_5,2026-04-23
2026-01-28 18:00:00+00:00,2764.4,0.0,0.0,0.0,352.225,0.0,2764.4,0.0,352.225,3116.625,None,NO_5,2026-04-23
2026-01-28 19:00:00+00:00,2687.275,0.0,0.0,0.0,384.225,0.0,2687.275,0.0,384.225,3071.5,None,NO_5,2026-04-23
2026-01-28 20:00:00+00:00,2728.075,0.0,0.0,0.0,402.625,0.0,2728.075,0.0,402.625,3130.7,None,NO_5,2026-04-23
2026-01-28 21:00:00+00:00,2738.175,0.0,0.0,0.0,369.025,0.0,2738.175,0.0,369.025,3107.2000000000003,None,NO_5,2026-04-23
2026-01-28 22:00:00+00:00,2574.375,0.0,0.0,0.0,309.4,0.0,2574.375,0.0,309.4,2883.775,None,NO_5,2026-04-23
2026-01-28 23:00:00+00:00,1793.525,0.0,0.0,0.0,343.35,0.0,1793.525,0.0,343.35,2136.875,None,NO_5,2026-04-23
2026-01-29 00:00:00+00:00,2027.4,0.0,0.0,0.0,221.325,0.0,2027.4,0.0,221.325,2248.725,None,NO_5,2026-04-23
2026-01-29 01:00:00+00:00,1852.825,0.0,0.0,0.0,130.675,0.0,1852.825,0.0,130.675,1983.5,None,NO_5,2026-04-23
2026-01-29 02:00:00+00:00,1649.475,0.0,0.0,0.0,57.05,0.0,1649.475,0.0,57.05,1706.5249999999999,None,NO_5,2026-04-23
2026-01-29 03:00:00+00:00,1759.45,0.0,0.0,0.0,11.025,0.0,1759.45,0.0,11.025,1770.4750000000001,None,NO_5,2026-04-23
2026-01-29 04:00:00+00:00,1907.0,0.0,0.0,0.0,33.1,0.0,1907.0,0.0,33.1,1940.1,None,NO_5,2026-04-23
2026-01-29 05:00:00+00:00,2560.45,0.0,0.0,0.0,32.575,0.0,2560.45,0.0,32.575,2593.0249999999996,None,NO_5,2026-04-23
2026-01-29 06:00:00+00:00,3134.45,0.0,0.0,0.0,0.0,0.0,3134.45,0.0,0.0,3134.45,None,NO_5,2026-04-23
2026-01-29 07:00:00+00:00,2902.825,0.0,0.0,0.0,0.0,0.0,2902.825,0.0,0.0,2902.825,None,NO_5,2026-04-23
2026-01-29 08:00:00+00:00,2857.05,0.0,0.0,0.0,0.0,0.0,2857.05,0.0,0.0,2857.05,None,NO_5,2026-04-23
2026-01-29 09:00:00+00:00,2835.975,0.0,0.0,0.0,0.0,0.0,2835.975,0.0,0.0,2835.975,None,NO_5,2026-04-23
2026-01-29 10:00:00+00:00,2868.15,0.0,0.0,0.0,0.0,0.0,2868.15,0.0,0.0,2868.15,None,NO_5,2026-04-23
2026-01-29 11:00:00+00:00,2819.625,0.0,0.0,0.0,0.0,0.0,2819.625,0.0,0.0,2819.625,None,NO_5,2026-04-23
2026-01-29 12:00:00+00:00,2854.475,0.0,0.0,0.0,0.0,0.0,2854.475,0.0,0.0,2854.475,None,NO_5,2026-04-23
2026-01-29 13:00:00+00:00,2889.825,0.0,0.0,0.0,0.0,0.0,2889.825,0.0,0.0,2889.825,None,NO_5,2026-04-23
2026-01-29 14:00:00+00:00,2819.075,0.0,0.0,0.0,0.0,0.0,2819.075,0.0,0.0,2819.075,None,NO_5,2026-04-23
2026-01-29 15:00:00+00:00,2903.4,0.0,0.0,0.0,0.0,0.0,2903.4,0.0,0.0,2903.4,None,NO_5,2026-04-23
2026-01-29 16:00:00+00:00,2910.325,0.0,0.0,0.0,0.0,0.0,2910.325,0.0,0.0,2910.325,None,NO_5,2026-04-23
2026-01-29 17:00:00+00:00,2897.65,0.0,0.0,0.0,0.0,0.0,2897.65,0.0,0.0,2897.65,None,NO_5,2026-04-23
2026-01-29 18:00:00+00:00,3093.775,0.0,0.0,0.0,0.0,0.0,3093.775,0.0,0.0,3093.775,None,NO_5,2026-04-23
2026-01-29 19:00:00+00:00,2889.2,0.0,0.0,0.0,0.0,0.0,2889.2,0.0,0.0,2889.2,None,NO_5,2026-04-23
2026-01-29 20:00:00+00:00,2572.125,0.0,0.0,0.0,0.0,0.0,2572.125,0.0,0.0,2572.125,None,NO_5,2026-04-23
2026-01-29 21:00:00+00:00,2336.6,0.0,0.0,0.0,0.0,0.0,2336.6,0.0,0.0,2336.6,None,NO_5,2026-04-23
2026-01-29 22:00:00+00:00,1632.45,0.0,0.0,0.0,0.0,0.0,1632.45,0.0,0.0,1632.45,None,NO_5,2026-04-23
2026-01-29 23:00:00+00:00,2144.025,0.0,0.0,0.0,0.0,0.0,2144.025,0.0,0.0,2144.025,None,NO_5,2026-04-23
2026-01-30 00:00:00+00:00,2052.475,0.0,0.0,0.0,0.0,0.0,2052.475,0.0,0.0,2052.475,None,NO_5,2026-04-23
2026-01-30 01:00:00+00:00,1854.175,0.0,0.0,0.0,0.0,0.0,1854.175,0.0,0.0,1854.175,None,NO_5,2026-04-23
2026-01-30 02:00:00+00:00,1376.85,0.0,0.0,0.0,0.0,0.0,1376.85,0.0,0.0,1376.85,None,NO_5,2026-04-23
2026-01-30 03:00:00+00:00,965.125,0.0,0.0,0.0,0.0,0.0,965.125,0.0,0.0,965.125,None,NO_5,2026-04-23
2026-01-30 04:00:00+00:00,916.6,0.0,0.0,0.0,0.0,0.0,916.6,0.0,0.0,916.6,None,NO_5,2026-04-23
2026-01-30 05:00:00+00:00,2140.4,0.0,0.0,0.0,33.85,0.0,2140.4,0.0,33.85,2174.25,None,NO_5,2026-04-23
2026-01-30 06:00:00+00:00,2844.95,0.0,0.0,0.0,5.525,0.0,2844.95,0.0,5.525,2850.475,None,NO_5,2026-04-23
2026-01-30 07:00:00+00:00,2765.275,0.0,0.0,0.0,145.65,0.0,2765.275,0.0,145.65,2910.925,None,NO_5,2026-04-23
2026-01-30 08:00:00+00:00,2803.025,0.0,0.0,0.0,41.425,0.0,2803.025,0.0,41.425,2844.4500000000003,None,NO_5,2026-04-23
2026-01-30 09:00:00+00:00,2340.975,0.0,0.0,0.0,398.275,0.0,2340.975,0.0,398.275,2739.25,None,NO_5,2026-04-23
2026-01-30 10:00:00+00:00,2461.95,0.0,0.0,0.0,307.825,0.0,2461.95,0.0,307.825,2769.7749999999996,None,NO_5,2026-04-23
2026-01-30 11:00:00+00:00,2303.725,0.0,0.0,0.0,285.05,0.0,2303.725,0.0,285.05,2588.775,None,NO_5,2026-04-23
2026-01-30 12:00:00+00:00,2273.825,0.0,0.0,0.0,79.35,0.0,2273.825,0.0,79.35,2353.1749999999997,None,NO_5,2026-04-23
2026-01-30 13:00:00+00:00,2138.1,0.0,0.0,0.0,162.5,0.0,2138.1,0.0,162.5,2300.6,None,NO_5,2026-04-23
2026-01-30 14:00:00+00:00,2324.55,0.0,0.0,0.0,172.175,0.0,2324.55,0.0,172.175,2496.7250000000004,None,NO_5,2026-04-23
2026-01-30 15:00:00+00:00,2553.325,0.0,0.0,0.0,140.05,0.0,2553.325,0.0,140.05,2693.375,None,NO_5,2026-04-23
2026-01-30 16:00:00+00:00,2999.15,0.0,0.0,0.0,0.0,0.0,2999.15,0.0,0.0,2999.15,None,NO_5,2026-04-23
2026-01-30 17:00:00+00:00,3038.875,0.0,0.0,0.0,0.0,0.0,3038.875,0.0,0.0,3038.875,None,NO_5,2026-04-23
2026-01-30 18:00:00+00:00,2758.75,0.0,0.0,0.0,0.0,0.0,2758.75,0.0,0.0,2758.75,None,NO_5,2026-04-23
2026-01-30 19:00:00+00:00,2281.75,0.0,0.0,0.0,0.0,0.0,2281.75,0.0,0.0,2281.75,None,NO_5,2026-04-23
2026-01-30 20:00:00+00:00,2049.2,0.0,0.0,0.0,0.0,0.0,2049.2,0.0,0.0,2049.2,None,NO_5,2026-04-23
